id,side,price,qty
8988,SELL,95,99
8989,BUY,104,10
8990,BUY,103,12
8991,BUY,97,54
8992,SELL,102,25
8993,SELL,100,44
8994,BUY,104,45
8995,SELL,102,27
8996,BUY,99,88
8997,BUY,95,38
8998,SELL,105,79
8999,SELL,103,38
9000,BUY,102,71
9001,SELL,97,66
9002,BUY,96,4
9003,SELL,102,13
9004,BUY,105,67
9005,BUY,105,80
9006,BUY,98,33
9007,BUY,97,50
9008,BUY,105,20
9009,BUY,96,74
9010,SELL,95,51
9011,BUY,96,47
9012,BUY,105,97
9013,SELL,105,27
9014,SELL,99,95
9015,SELL,105,13
9016,BUY,104,68
9017,BUY,102,87
9018,SELL,104,88
9019,SELL,95,55
9020,SELL,95,100
9021,BUY,99,41
9022,SELL,99,97
9023,SELL,105,47
9024,SELL,97,87
9025,SELL,99,80
9026,SELL,104,27
9027,SELL,95,47
9028,SELL,104,6
9029,SELL,105,89
9030,BUY,97,89
9031,BUY,102,59
9032,SELL,101,95
9033,BUY,104,11
9034,SELL,98,12
9035,BUY,102,82
9036,BUY,97,90
9037,BUY,95,40
9038,SELL,97,60
9039,BUY,101,10
9040,SELL,100,40
9041,SELL,101,36
9042,BUY,101,32
9043,BUY,100,41
9044,BUY,99,96
9045,SELL,97,46
9046,SELL,105,94
9047,BUY,99,15
9048,BUY,95,62
9049,BUY,98,53
9050,BUY,100,66
9051,BUY,101,32
9052,SELL,100,100
9053,BUY,99,68
9054,BUY,96,89
9055,SELL,99,21
9056,BUY,103,98
9057,SELL,98,3
9058,SELL,105,91
9059,SELL,96,1
9060,SELL,97,91
9061,SELL,104,43
9062,BUY,105,6
9063,BUY,96,46
9064,SELL,99,69
9065,BUY,101,25
9066,SELL,95,6
9067,BUY,102,19
9068,BUY,97,12
9069,SELL,104,50
9070,SELL,95,75
9071,SELL,104,38
9072,BUY,102,25
9073,SELL,98,43
9074,BUY,101,30
9075,BUY,103,33
9076,BUY,96,100
9077,SELL,100,75
9078,BUY,96,100
9079,SELL,99,2
9080,SELL,95,12
9081,SELL,96,30
9082,BUY,104,59
9083,BUY,104,46
9084,BUY,99,68
9085,SELL,101,5
9086,SELL,104,88
9087,BUY,99,19
9088,BUY,96,3
9089,SELL,105,67
9090,BUY,102,55
9091,BUY,101,76
9092,BUY,99,27
9093,BUY,97,69
9094,BUY,100,11
9095,SELL,99,65
9096,SELL,101,39
9097,BUY,97,62
9098,SELL,102,34
9099,BUY,100,52
9100,BUY,102,97
9101,SELL,96,25
9102,BUY,95,29
9103,BUY,101,60
9104,BUY,105,56
9105,SELL,102,40
9106,SELL,97,32
9107,SELL,104,78
9108,SELL,97,19
9109,BUY,95,69
9110,SELL,100,52
9111,BUY,100,45
9112,SELL,98,8
9113,BUY,103,87
9114,BUY,96,100
9115,SELL,104,9
9116,BUY,98,80
9117,BUY,101,56
9118,SELL,99,63
9119,BUY,95,46
9120,BUY,98,49
9121,BUY,102,85
9122,SELL,104,54
9123,BUY,98,79
9124,SELL,96,39
9125,BUY,95,99
9126,SELL,98,49
9127,BUY,104,50
9128,SELL,95,37
9129,BUY,105,17
9130,BUY,101,48
9131,SELL,100,95
9132,BUY,98,35
9133,SELL,99,13
9134,BUY,105,8
9135,BUY,104,75
9136,SELL,100,59
9137,SELL,103,12
9138,SELL,101,90
9139,SELL,105,98
9140,SELL,103,94
9141,SELL,95,16
9142,BUY,103,32
9143,SELL,98,19
9144,SELL,97,32
9145,BUY,97,79
9146,BUY,98,90
9147,SELL,96,47
9148,SELL,103,87
9149,SELL,99,22
9150,SELL,105,52
9151,BUY,99,100
9152,SELL,103,73
9153,SELL,101,22
9154,SELL,98,93
9155,SELL,101,96
9156,SELL,103,21
9157,BUY,96,19
9158,SELL,105,14
9159,BUY,99,17
9160,SELL,104,66
9161,SELL,103,9
9162,BUY,102,69
9163,BUY,105,10
9164,BUY,98,37
9165,BUY,99,68
9166,BUY,103,14
9167,SELL,98,8
9168,BUY,98,68
9169,SELL,103,24
9170,SELL,97,15
9171,BUY,105,33
9172,SELL,104,10
9173,SELL,100,47
9174,BUY,95,78
9175,SELL,105,6
9176,SELL,105,38
9177,BUY,98,50
9178,BUY,95,49
9179,BUY,95,76
9180,BUY,97,39
9181,BUY,100,82
9182,BUY,103,26
9183,BUY,97,88
9184,SELL,105,34
9185,SELL,96,57
9186,BUY,103,21
9187,BUY,105,100
9188,SELL,95,26
9189,SELL,98,29
9190,BUY,97,43
9191,SELL,104,71
9192,BUY,95,93
9193,BUY,103,70
9194,SELL,97,84
9195,SELL,105,63
9196,BUY,103,13
9197,BUY,101,86
9198,SELL,105,27
9199,BUY,103,91
9200,BUY,103,60
9201,BUY,104,2
9202,SELL,105,4
9203,SELL,101,80
9204,SELL,96,89
9205,SELL,98,28
9206,SELL,98,53
9207,SELL,98,81
9208,BUY,95,47
9209,SELL,99,18
9210,BUY,101,32
9211,SELL,103,26
9212,SELL,100,19
9213,BUY,105,13
9214,BUY,96,39
9215,SELL,102,98
9216,BUY,99,22
9217,BUY,95,25
9218,BUY,100,15
9219,SELL,97,4
9220,BUY,100,1
9221,SELL,103,14
9222,BUY,102,56
9223,BUY,102,40
9224,SELL,101,12
9225,BUY,96,84
9226,BUY,100,23
9227,BUY,95,13
9228,BUY,100,99
9229,SELL,99,17
9230,SELL,99,73
9231,SELL,104,70
9232,SELL,100,14
9233,BUY,104,15
9234,BUY,96,80
9235,BUY,97,99
9236,SELL,96,61
9237,SELL,96,87
9238,SELL,95,29
9239,BUY,100,53
9240,BUY,99,82
9241,SELL,103,30
9242,BUY,98,84
9243,BUY,97,73
9244,SELL,102,51
9245,BUY,95,26
9246,BUY,101,5
9247,SELL,98,79
9248,BUY,98,52
9249,BUY,102,89
9250,BUY,99,23
9251,SELL,97,52
9252,BUY,98,27
9253,BUY,98,96
9254,SELL,100,14
9255,SELL,100,66
9256,BUY,96,79
9257,SELL,102,92
9258,SELL,102,46
9259,SELL,95,21
9260,SELL,102,45
9261,BUY,97,84
9262,BUY,98,73
9263,BUY,104,56
9264,BUY,102,5
9265,BUY,99,13
9266,SELL,105,39
9267,SELL,96,26
9268,SELL,103,53
9269,BUY,102,84
9270,BUY,100,46
9271,SELL,100,93
9272,BUY,95,70
9273,BUY,95,24
9274,BUY,104,59
9275,SELL,97,59
9276,SELL,104,11
9277,SELL,100,75
9278,BUY,103,34
9279,BUY,99,93
9280,BUY,99,22
9281,SELL,96,5
9282,SELL,97,75
9283,SELL,101,56
9284,SELL,97,97
9285,SELL,103,4
9286,SELL,104,75
9287,BUY,95,36
9288,BUY,104,22
9289,SELL,102,99
9290,SELL,101,88
9291,SELL,98,68
9292,BUY,103,29
9293,SELL,105,87
9294,BUY,96,25
9295,SELL,105,10
9296,SELL,97,66
9297,SELL,103,92
9298,SELL,95,96
9299,SELL,98,54
9300,SELL,104,86
9301,BUY,102,76
9302,SELL,105,12
9303,BUY,102,97
9304,SELL,102,92
9305,SELL,103,41
9306,SELL,102,37
9307,SELL,100,28
9308,SELL,101,79
9309,BUY,105,4
9310,BUY,103,45
9311,BUY,97,97
9312,BUY,105,69
9313,BUY,102,53
9314,SELL,97,90
9315,BUY,98,77
9316,BUY,104,76
9317,BUY,102,20
9318,SELL,101,61
9319,SELL,95,1
9320,BUY,97,10
9321,SELL,99,85
9322,SELL,97,84
9323,SELL,101,96
9324,BUY,99,69
9325,SELL,104,29
9326,SELL,96,66
9327,SELL,101,8
9328,SELL,101,21
9329,SELL,97,37
9330,SELL,104,36
9331,SELL,95,92
9332,BUY,100,22
9333,SELL,98,76
9334,BUY,95,51
9335,SELL,97,66
9336,BUY,100,21
9337,BUY,95,92
9338,SELL,99,96
9339,BUY,102,51
9340,BUY,105,99
9341,BUY,105,92
9342,BUY,97,70
9343,BUY,98,27
9344,SELL,97,58
9345,BUY,101,2
9346,BUY,105,45
9347,SELL,102,82
9348,BUY,98,18
9349,SELL,101,22
9350,BUY,101,50
9351,SELL,100,66
9352,SELL,95,47
9353,SELL,101,10
9354,SELL,99,49
9355,BUY,95,89
9356,SELL,97,33
9357,BUY,99,77
9358,BUY,98,87
9359,SELL,96,53
9360,SELL,96,45
9361,SELL,99,16
9362,BUY,101,84
9363,SELL,103,19
9364,SELL,98,94
9365,SELL,96,20
9366,BUY,105,68
9367,SELL,102,66
9368,SELL,99,34
9369,BUY,101,59
9370,SELL,97,3
9371,BUY,101,50
9372,SELL,104,66
9373,SELL,96,99
9374,BUY,103,15
9375,BUY,104,52
9376,SELL,100,55
9377,BUY,104,89
9378,SELL,105,19
9379,SELL,99,80
9380,SELL,97,53
9381,BUY,98,18
9382,BUY,98,61
9383,BUY,95,15
9384,BUY,101,34
9385,BUY,98,13
9386,SELL,98,64
9387,BUY,99,19
9388,BUY,103,15
9389,BUY,105,22
9390,BUY,97,26
9391,SELL,102,75
9392,BUY,98,11
9393,SELL,96,55
9394,SELL,105,81
9395,SELL,101,43
9396,SELL,105,13
9397,BUY,100,72
9398,BUY,101,71
9399,BUY,105,69
9400,SELL,104,41
9401,BUY,99,74
9402,BUY,98,16
9403,SELL,98,79
9404,BUY,98,2
9405,BUY,98,25
9406,BUY,103,19
9407,SELL,98,83
9408,SELL,101,43
9409,SELL,96,55
9410,BUY,98,5
9411,SELL,103,36
9412,SELL,95,47
9413,BUY,96,4
9414,SELL,102,13
9415,SELL,99,65
9416,BUY,98,14
9417,BUY,105,73
9418,SELL,102,46
9419,SELL,97,66
9420,SELL,98,76
9421,SELL,100,42
9422,SELL,99,25
9423,SELL,103,71
9424,SELL,98,37
9425,SELL,96,7
9426,SELL,102,16
9427,BUY,104,35
9428,BUY,102,57
9429,BUY,97,47
9430,BUY,100,53
9431,BUY,101,67
9432,SELL,98,98
9433,SELL,100,16
9434,BUY,102,1
9435,BUY,97,41
9436,SELL,96,77
9437,BUY,98,84
9438,BUY,104,84
9439,BUY,102,87
9440,BUY,95,71
9441,SELL,102,10
9442,SELL,102,69
9443,SELL,104,50
9444,SELL,100,95
9445,SELL,95,88
9446,SELL,96,14
9447,SELL,96,78
9448,BUY,95,92
9449,BUY,103,82
9450,BUY,105,22
9451,BUY,96,32
9452,BUY,101,83
9453,SELL,95,26
9454,BUY,96,61
9455,SELL,105,88
9456,SELL,98,46
9457,BUY,103,44
9458,BUY,100,24
9459,BUY,105,30
9460,BUY,101,2
9461,SELL,96,7
9462,SELL,100,47
9463,BUY,102,10
9464,SELL,95,65
9465,SELL,101,77
9466,SELL,102,55
9467,BUY,97,47
9468,SELL,104,58
9469,BUY,105,82
9470,SELL,103,36
9471,BUY,97,46
9472,SELL,104,41
9473,BUY,102,3
9474,SELL,95,96
9475,BUY,95,28
9476,BUY,104,90
9477,SELL,100,12
9478,SELL,95,57
9479,SELL,101,25
9480,BUY,100,56
9481,BUY,99,99
9482,BUY,99,99
9483,BUY,102,53
9484,BUY,100,60
9485,BUY,102,1
9486,BUY,95,71
9487,SELL,98,11
9488,BUY,102,60
9489,SELL,98,90
9490,SELL,105,77
9491,BUY,101,94
9492,SELL,97,84
9493,BUY,104,18
9494,SELL,103,21
9495,BUY,105,86
9496,BUY,99,25
9497,BUY,96,10
9498,SELL,95,68
9499,BUY,96,43
9500,BUY,105,43
9501,SELL,104,86
9502,SELL,100,54
9503,BUY,105,82
9504,SELL,105,29
9505,SELL,103,95
9506,SELL,96,84
9507,SELL,96,44
9508,SELL,104,91
9509,SELL,100,83
9510,BUY,103,23
9511,SELL,96,95
9512,BUY,95,36
9513,BUY,100,31
9514,SELL,100,39
9515,SELL,103,18
9516,BUY,98,70
9517,SELL,102,21
9518,BUY,97,54
9519,SELL,103,80
9520,SELL,101,24
9521,BUY,105,64
9522,SELL,102,14
9523,BUY,101,45
9524,BUY,102,54
9525,SELL,98,86
9526,BUY,103,71
9527,SELL,104,77
9528,SELL,95,24
9529,SELL,99,7
9530,SELL,103,8
9531,BUY,97,82
9532,BUY,95,70
9533,BUY,103,71
9534,SELL,96,43
9535,BUY,96,9
9536,SELL,96,44
9537,SELL,100,66
9538,BUY,96,81
9539,SELL,102,21
9540,BUY,97,68
9541,SELL,104,40
9542,BUY,102,53
9543,SELL,102,78
9544,SELL,102,70
9545,SELL,105,5
9546,BUY,104,4
9547,SELL,99,15
9548,BUY,95,96
9549,BUY,99,59
9550,BUY,105,87
9551,BUY,96,42
9552,BUY,99,33
9553,SELL,101,16
9554,BUY,96,67
9555,SELL,103,12
9556,SELL,97,89
9557,SELL,103,97
9558,BUY,101,46
9559,BUY,95,38
9560,SELL,100,90
9561,SELL,97,19
9562,BUY,96,81
9563,BUY,102,99
9564,BUY,95,59
9565,SELL,102,43
9566,SELL,97,85
9567,SELL,102,13
9568,BUY,100,80
9569,SELL,96,36
9570,SELL,96,81
9571,SELL,97,99
9572,BUY,98,45
9573,BUY,95,85
9574,SELL,105,83
9575,BUY,101,66
9576,BUY,104,95
9577,SELL,96,47
9578,SELL,105,76
9579,BUY,103,97
9580,SELL,103,96
9581,BUY,105,71
9582,SELL,103,18
9583,BUY,104,93
9584,SELL,104,10
9585,BUY,103,68
9586,SELL,98,50
9587,SELL,97,94
9588,BUY,101,56
9589,SELL,97,15
9590,SELL,104,60
9591,BUY,105,82
9592,BUY,102,29
9593,SELL,103,31
9594,BUY,95,81
9595,BUY,101,9
9596,SELL,101,77
9597,BUY,96,53
9598,SELL,105,61
9599,SELL,105,78
9600,SELL,95,65
9601,SELL,98,43
9602,BUY,95,60
9603,BUY,97,53
9604,SELL,95,44
9605,SELL,96,62
9606,SELL,103,69
9607,SELL,99,56
9608,BUY,103,12
9609,BUY,101,23
9610,SELL,101,6
9611,BUY,100,74
9612,SELL,101,83
9613,BUY,101,20
9614,BUY,105,14
9615,BUY,98,68
9616,SELL,96,64
9617,SELL,97,77
9618,SELL,102,35
9619,SELL,100,55
9620,SELL,95,50
9621,BUY,98,90
9622,SELL,95,35
9623,BUY,101,92
9624,SELL,98,18
9625,BUY,99,45
9626,SELL,102,40
9627,SELL,103,33
9628,BUY,99,25
9629,SELL,104,84
9630,SELL,98,28
9631,SELL,105,90
9632,BUY,100,100
9633,BUY,96,96
9634,SELL,104,51
9635,SELL,102,48
9636,SELL,105,87
9637,SELL,100,38
9638,SELL,97,61
9639,SELL,101,75
9640,SELL,103,100
9641,BUY,99,78
9642,SELL,97,86
9643,SELL,105,99
9644,BUY,98,86
9645,SELL,101,91
9646,BUY,101,4
9647,SELL,103,89
9648,BUY,105,5
9649,SELL,100,87
9650,BUY,99,70
9651,BUY,95,92
9652,BUY,105,14
9653,SELL,99,22
9654,BUY,95,57
9655,BUY,99,2
9656,SELL,99,68
9657,SELL,105,41
9658,BUY,95,72
9659,BUY,96,21
9660,SELL,98,19
9661,BUY,98,75
9662,SELL,97,25
9663,SELL,101,72
9664,SELL,99,68
9665,BUY,105,45
9666,BUY,98,76
9667,SELL,103,75
9668,SELL,104,2
9669,SELL,95,53
9670,SELL,95,69
9671,SELL,104,89
9672,BUY,98,3
9673,BUY,105,64
9674,SELL,105,85
9675,BUY,96,11
9676,SELL,97,38
9677,SELL,104,18
9678,SELL,100,16
9679,SELL,105,96
9680,BUY,99,2
9681,BUY,103,95
9682,SELL,104,38
9683,SELL,100,50
9684,SELL,98,52
9685,SELL,101,37
9686,SELL,104,71
9687,SELL,102,53
9688,SELL,105,15
9689,SELL,102,49
9690,BUY,103,64
9691,SELL,101,62
9692,SELL,97,65
9693,BUY,98,33
9694,BUY,98,66
9695,BUY,98,19
9696,SELL,98,85
9697,SELL,98,36
9698,BUY,100,68
9699,BUY,103,57
9700,SELL,102,57
9701,SELL,105,13
9702,BUY,103,66
9703,BUY,105,26
9704,BUY,99,45
9705,SELL,101,54
9706,SELL,102,41
9707,SELL,100,73
9708,BUY,95,76
9709,SELL,101,83
9710,SELL,99,19
9711,SELL,98,99
9712,BUY,104,27
9713,BUY,99,42
9714,SELL,97,77
9715,BUY,104,54
9716,BUY,104,35
9717,SELL,99,34
9718,SELL,105,17
9719,BUY,96,15
9720,SELL,97,18
9721,SELL,97,5
9722,SELL,100,65
9723,SELL,105,78
9724,BUY,98,5
9725,BUY,99,19
9726,BUY,101,14
9727,SELL,104,74
9728,BUY,105,94
9729,BUY,104,56
9730,BUY,100,66
9731,BUY,97,94
9732,SELL,105,42
9733,SELL,97,100
9734,SELL,96,31
9735,SELL,104,9
9736,SELL,97,30
9737,BUY,99,86
9738,BUY,103,19
9739,BUY,105,52
9740,BUY,102,53
9741,SELL,95,85
9742,SELL,102,84
9743,BUY,97,54
9744,SELL,104,3
9745,SELL,105,39
9746,SELL,103,90
9747,SELL,98,89
9748,BUY,98,68
9749,SELL,96,89
9750,SELL,100,33
9751,BUY,95,34
9752,BUY,98,5
9753,BUY,102,12
9754,SELL,104,20
9755,BUY,102,20
9756,BUY,102,32
9757,BUY,100,19
9758,SELL,98,87
9759,SELL,98,70
9760,SELL,102,76
9761,BUY,95,77
9762,SELL,103,38
9763,BUY,104,79
9764,BUY,98,72
9765,BUY,100,62
9766,BUY,104,42
9767,BUY,98,22
9768,BUY,100,12
9769,SELL,98,70
9770,BUY,100,73
9771,BUY,95,68
9772,SELL,102,52
9773,SELL,100,99
9774,SELL,104,31
9775,BUY,105,34
9776,SELL,100,50
9777,SELL,99,54
9778,SELL,96,21
9779,BUY,105,65
9780,BUY,99,20
9781,SELL,104,88
9782,SELL,96,63
9783,BUY,95,18
9784,BUY,95,6
9785,SELL,101,77
9786,BUY,99,12
9787,BUY,99,53
9788,SELL,95,69
9789,BUY,98,12
9790,BUY,103,94
9791,SELL,98,35
9792,SELL,103,68
9793,BUY,103,38
9794,BUY,104,16
9795,SELL,99,81
9796,BUY,102,81
9797,SELL,101,31
9798,SELL,96,29
9799,SELL,96,21
9800,BUY,102,18
9801,BUY,101,2
9802,BUY,100,37
9803,BUY,98,92
9804,BUY,100,39
9805,BUY,97,48
9806,SELL,97,81
9807,SELL,105,41
9808,BUY,95,79
9809,BUY,100,31
9810,BUY,100,99
9811,SELL,99,94
9812,SELL,104,96
9813,SELL,103,35
9814,SELL,101,99
9815,SELL,98,36
9816,SELL,97,61
9817,BUY,98,86
9818,BUY,101,16
9819,BUY,96,94
9820,BUY,105,56
9821,BUY,96,13
9822,BUY,96,58
9823,BUY,96,55
9824,SELL,95,81
9825,SELL,100,89
9826,SELL,104,11
9827,SELL,99,90
9828,SELL,101,66
9829,BUY,105,43
9830,SELL,96,86
9831,SELL,105,46
9832,BUY,101,96
9833,SELL,104,100
9834,BUY,97,41
9835,SELL,100,53
9836,BUY,100,31
9837,SELL,96,78
9838,SELL,100,83
9839,BUY,103,73
9840,SELL,95,28
9841,BUY,102,89
9842,SELL,95,57
9843,SELL,99,93
9844,BUY,98,51
9845,SELL,101,99
9846,BUY,97,49
9847,SELL,97,86
9848,BUY,104,95
9849,SELL,99,52
9850,BUY,104,98
9851,BUY,104,27
9852,BUY,95,74
9853,SELL,105,86
9854,BUY,104,97
9855,BUY,101,88
9856,SELL,101,14
9857,SELL,99,78
9858,BUY,103,89
9859,BUY,100,9
9860,BUY,105,31
9861,SELL,99,37
9862,BUY,101,41
9863,BUY,97,22
9864,BUY,104,23
9865,SELL,105,19
9866,SELL,99,91
9867,BUY,97,97
9868,SELL,103,62
9869,BUY,103,15
9870,BUY,95,23
9871,BUY,95,30
9872,BUY,104,14
9873,BUY,98,98
9874,BUY,97,10
9875,SELL,96,51
9876,SELL,97,100
9877,BUY,99,45
9878,BUY,99,30
9879,SELL,103,2
9880,SELL,100,50
9881,SELL,104,1
9882,BUY,98,80
9883,SELL,104,40
9884,SELL,96,49
9885,BUY,100,70
9886,BUY,101,30
9887,BUY,105,46
9888,SELL,100,67
9889,BUY,97,43
9890,SELL,102,71
9891,SELL,100,42
9892,BUY,103,74
9893,SELL,101,34
9894,BUY,97,67
9895,SELL,102,24
9896,SELL,101,40
9897,BUY,102,79
9898,BUY,99,32
9899,BUY,97,60
9900,BUY,99,7
9901,BUY,102,73
9902,BUY,103,36
9903,SELL,104,47
9904,BUY,104,65
9905,BUY,97,69
9906,SELL,101,87
9907,BUY,97,29
9908,SELL,101,32
9909,SELL,96,70
9910,SELL,103,24
9911,SELL,105,68
9912,BUY,99,32
9913,SELL,103,42
9914,SELL,97,53
9915,SELL,97,39
9916,SELL,103,89
9917,BUY,97,61
9918,BUY,95,42
9919,BUY,95,69
9920,BUY,95,60
9921,BUY,98,21
9922,SELL,101,8
9923,SELL,105,42
9924,SELL,104,9
9925,SELL,104,8
9926,SELL,105,21
9927,BUY,98,69
9928,BUY,100,8
9929,SELL,100,80
9930,BUY,95,19
9931,SELL,98,54
9932,SELL,96,59
9933,SELL,105,43
9934,SELL,96,7
9935,SELL,98,8
9936,SELL,97,66
9937,BUY,95,81
9938,SELL,99,55
9939,BUY,98,4
9940,BUY,95,12
9941,SELL,105,55
9942,SELL,103,93
9943,BUY,98,40
9944,BUY,96,25
9945,BUY,102,37
9946,SELL,103,51
9947,BUY,102,74
9948,BUY,104,58
9949,BUY,95,54
9950,SELL,100,58
9951,SELL,95,94
9952,SELL,100,23
9953,SELL,97,44
9954,BUY,96,59
9955,BUY,104,57
9956,SELL,98,93
9957,SELL,102,95
9958,BUY,103,84
9959,BUY,102,37
9960,SELL,103,25
9961,SELL,97,21
9962,BUY,96,96
9963,SELL,102,14
9964,BUY,105,92
9965,SELL,100,45
9966,BUY,99,42
9967,SELL,99,58
9968,SELL,96,44
9969,BUY,102,34
9970,SELL,101,88
9971,BUY,98,89
9972,SELL,104,82
9973,BUY,102,39
9974,SELL,100,54
9975,BUY,99,88
9976,BUY,96,61
9977,SELL,96,78
9978,BUY,99,87
9979,SELL,102,42
9980,BUY,101,26
9981,BUY,104,50
9982,BUY,97,73
9983,SELL,98,5
9984,BUY,101,64
9985,BUY,104,21
9986,SELL,102,15
9987,BUY,98,26
9988,SELL,98,54
9989,BUY,100,38
9990,BUY,103,85
9991,SELL,96,80
9992,SELL,103,89
9993,BUY,101,86
9994,BUY,105,48
9995,BUY,101,24
9996,SELL,99,55
9997,BUY,105,66
9998,BUY,96,5
9999,SELL,103,69
10000,SELL,97,16
